,p_hat,CI_upper,CI_lower,num_exp
0,0.96,0.9984072934108424,0.9215927065891575,100.0
1,0.964,0.9870923352576884,0.9409076647423116,250.0
2,0.946,0.9658109607236165,0.9261890392763834,500.0
3,0.94,0.9569964026580979,0.923003597341902,750.0
4,0.942,0.9564873028589673,0.9275126971410326,1000.0
5,0.9393333333333334,0.9514139024704116,0.9272527641962551,1500.0
6,0.942,0.9522440700926791,0.9317559299073208,2000.0
7,0.9476,0.9563348661863331,0.9388651338136669,2500.0
8,0.9366666666666666,0.9453822441732299,0.9279510891601034,3000.0
9,0.9431428571428572,0.9508146227385478,0.9354710915471666,3500.0
10,0.943,0.9501847451776512,0.9358152548223487,4000.0
11,0.9442222222222222,0.950927388414902,0.9375170560295424,4500.0
12,0.9446,0.9509407691475457,0.9382592308524543,5000.0
13,0.942,0.948177406695185,0.9358225933048149,5500.0
14,0.9371666666666667,0.9433067735663286,0.9310265597670048,6000.0
15,0.9423076923076923,0.9479759128077164,0.9366394718076682,6500.0
16,0.9425714285714286,0.948021726129351,0.9371211310135062,7000.0
17,0.9412,0.9465241107585749,0.9358758892414252,7500.0
18,0.949,0.9538208241704969,0.9441791758295031,8000.0
19,0.9421176470588235,0.9470820187001364,0.9371532754175106,8500.0
20,0.9452222222222222,0.9499232844817892,0.9405211599626552,9000.0
21,0.9433684210526316,0.9480163158632721,0.9387205262419912,9500.0
22,0.9427,0.9472552493575476,0.9381447506424524,10000.0
23,0.9406363636363636,0.9450523007336128,0.9362204265391144,11000.0
24,0.94325,0.9473895564360929,0.9391104435639072,12000.0
25,0.945076923076923,0.9489933265221405,0.9411605196317055,13000.0
26,0.94,0.9439339028011736,0.9360660971988263,14000.0
27,0.9399333333333333,0.9437358204667601,0.9361308461999065,15000.0
28,0.9436875,0.947259443700367,0.9401155562996331,16000.0
29,0.9452352941176471,0.9486554348342136,0.9418151534010806,17000.0
30,0.9428333333333333,0.9462249029616185,0.9394417637050481,18000.0
31,0.9385789473684211,0.9419929615624816,0.9351649331743606,19000.0
32,0.94015,0.9434374847413334,0.9368625152586667,20000.0
