,p_hat,CI_upper,CI_lower,num_exp
0,0.95,0.9927164247079471,0.9072835752920528,100.0
1,0.936,0.9663393308558288,0.9056606691441713,250.0
2,0.96,0.9771762637796847,0.9428237362203152,500.0
3,0.9373333333333334,0.9546786721428442,0.9199879945238225,750.0
4,0.945,0.9591301034039237,0.9308698965960762,1000.0
5,0.9433333333333334,0.9550336841942831,0.9316329824723836,1500.0
6,0.9405,0.950867426759841,0.930132573240159,2000.0
7,0.942,0.9511625748374012,0.9328374251625987,2500.0
8,0.9493333333333334,0.9571813152811625,0.9414853513855043,3000.0
9,0.9431428571428572,0.9508146227385478,0.9354710915471666,3500.0
10,0.94125,0.9485374321695811,0.933962567830419,4000.0
11,0.9375555555555556,0.9446250318576609,0.9304860792534503,4500.0
12,0.941,0.9475310635009333,0.9344689364990666,5000.0
13,0.9447272727272727,0.9507664172076242,0.9386881282469213,5500.0
14,0.9446666666666667,0.9504516908406336,0.9388816424926997,6000.0
15,0.9378461538461539,0.943715520195186,0.9319767874971218,6500.0
16,0.9428571428571428,0.9482946894888608,0.9374195962254249,7000.0
17,0.9414666666666667,0.9467794433572639,0.9361538899760694,7500.0
18,0.939,0.9442444604082609,0.933755539591739,8000.0
19,0.9415294117647058,0.9465173871914717,0.93654143633794,8500.0
20,0.9432222222222222,0.9480032695599523,0.9384411748844921,9000.0
21,0.9433684210526316,0.9480163158632721,0.9387205262419912,9500.0
22,0.9442,0.9486988052008536,0.9397011947991465,10000.0
