,p_hat,CI_upper,CI_lower,num_exp
0,0.96,0.9984072934108424,0.9215927065891575,100.0
1,0.936,0.9663393308558288,0.9056606691441713,250.0
2,0.958,0.9755820895862493,0.9404179104137507,500.0
3,0.944,0.9604549842133895,0.9275450157866104,750.0
4,0.948,0.9617611247369151,0.9342388752630848,1000.0
5,0.9473333333333334,0.9586370636353807,0.936029603031286,1500.0
6,0.9425,0.9527025256423102,0.9322974743576898,2000.0
7,0.9412,0.9504216303389758,0.9319783696610243,2500.0
8,0.9496666666666667,0.9574901634296327,0.9418431699037006,3000.0
9,0.9442857142857143,0.9518845851140095,0.936686843457419,3500.0
10,0.94325,0.9504199220681115,0.9360800779318885,4000.0
11,0.9391111111111111,0.9460977669112891,0.9321244553109331,4500.0
12,0.9422,0.9486684251645914,0.9357315748354087,5000.0
13,0.946,0.9519732294051548,0.9400267705948451,5500.0
14,0.945,0.9507685905587294,0.9392314094412705,6000.0
15,0.9386153846153846,0.9444507091745667,0.9327800600562025,6500.0
16,0.9455714285714286,0.9508858955068181,0.9402569616360391,7000.0
17,0.9422666666666667,0.9475452537385307,0.9369880795948027,7500.0
18,0.9405,0.9456837133799205,0.9353162866200795,8000.0
19,0.9441176470588235,0.9490006729585213,0.9392346211591257,8500.0
20,0.9436666666666667,0.9484300865874955,0.9389032467458378,9000.0
21,0.9452631578947368,0.9498372249101522,0.9406890908793214,9500.0
22,0.9465,0.9509104742533837,0.9420895257466163,10000.0
