,p_hat,CI_upper,CI_lower,num_exp
0,0.85,0.9199847125905722,0.7800152874094277,100.0
1,0.896,0.9338397938021634,0.8581602061978366,250.0
2,0.9,0.9262956762172975,0.8737043237827026,500.0
3,0.912,0.9322747829947656,0.8917252170052344,750.0
4,0.931,0.9467089615564674,0.9152910384435327,1000.0
5,0.9113333333333333,0.925718711399908,0.8969479552667586,1500.0
6,0.9145,0.9267548501587202,0.9022451498412798,2000.0
7,0.9148,0.9257436189313292,0.9038563810686707,2500.0
8,0.9203333333333333,0.930022766304437,0.9106439003622296,3000.0
9,0.9217142857142857,0.93061353735724,0.9128150340713315,3500.0
10,0.914,0.9226884122419151,0.905311587758085,4000.0
11,0.9168888888888889,0.9249543598754875,0.9088234179022903,4500.0
12,0.9032,0.9113958260443127,0.8950041739556873,5000.0
13,0.9132727272727272,0.9207105330825193,0.9058349214629352,5500.0
14,0.911,0.918204878436669,0.9037951215633311,6000.0
15,0.9158461538461539,0.9225951574570176,0.9090971502352901,6500.0
16,0.9065714285714286,0.9133891607850745,0.8997536963577827,7000.0
17,0.9164,0.9226641642738203,0.9101358357261797,7500.0
18,0.912125,0.9183288736773114,0.9059211263226885,8000.0
19,0.9138823529411765,0.9198462460563235,0.9079184598260295,8500.0
20,0.914,0.9197922748279435,0.9082077251720566,9000.0
21,0.9113684210526316,0.9170835695549124,0.9056532725503508,9500.0
22,0.915,0.9204659807882895,0.9095340192117106,10000.0
23,0.912,0.9172940800481089,0.9067059199518912,11000.0
24,0.9111666666666667,0.916256978159734,0.9060763551735994,12000.0
25,0.9105384615384615,0.9154446445433062,0.9056322785336168,13000.0
26,0.9165,0.9210824057956599,0.91191759420434,14000.0
27,0.9156,0.9200486329762568,0.9111513670237431,15000.0
28,0.91175,0.9161452475722329,0.907354752427767,16000.0
29,0.9137058823529411,0.9179269026160211,0.9094848620898612,17000.0
30,0.9133333333333333,0.9174434347587906,0.909223231907876,18000.0
31,0.9103157894736842,0.9143785883448318,0.9062529906025366,19000.0
32,0.91225,0.9161711512244837,0.9083288487755163,20000.0
