,p_hat,CI_upper,CI_lower,num_exp
0,0.93,0.9800078962992034,0.8799921037007967,100.0
1,0.928,0.9600419045977919,0.8959580954022082,250.0
2,0.928,0.950657048023231,0.9053429519767691,500.0
3,0.928,0.9464994022448835,0.9095005977551166,750.0
4,0.926,0.9422244298583724,0.9097755701416277,1000.0
5,0.9313333333333333,0.9441309181884534,0.9185357484782133,1500.0
6,0.9355,0.9462655158927935,0.9247344841072065,2000.0
7,0.9324,0.9422413021784409,0.9225586978215591,2500.0
8,0.9233333333333333,0.9328540581241841,0.9138126085424826,3000.0
9,0.9282857142857143,0.9368335809853809,0.9197378475860476,3500.0
10,0.926,0.9341122149291862,0.9178877850708139,4000.0
11,0.9262222222222222,0.9338599155669172,0.9185845288775272,4500.0
12,0.9294,0.9365001377318118,0.9222998622681882,5000.0
13,0.9278181818181818,0.9346574887508393,0.9209788748855242,5500.0
14,0.9268333333333333,0.9334224913572745,0.9202441753093921,6000.0
15,0.9244615384615384,0.9308857510507315,0.9180373258723454,6500.0
16,0.9264285714285714,0.9325444610076665,0.9203126818494762,7000.0
17,0.9256,0.931539031107983,0.919660968892017,7500.0
18,0.930375,0.9359521807231831,0.9247978192768168,8000.0
19,0.9241176470588235,0.9297471837553183,0.9184881103623287,8500.0
20,0.931,0.9362363205188226,0.9257636794811775,9000.0
21,0.9286315789473685,0.9338083750128976,0.9234547828818394,9500.0
22,0.93,0.9350007896299204,0.9249992103700797,10000.0
23,0.9244545454545454,0.9293930868546956,0.9195160040543953,11000.0
24,0.92875,0.9333525584839668,0.9241474415160331,12000.0
25,0.925,0.9295277028110346,0.9204722971889655,13000.0
26,0.9262857142857143,0.9306141641056171,0.9219572644658114,14000.0
27,0.925,0.9292150619266757,0.9207849380733244,15000.0
28,0.9311875,0.9351097957431632,0.9272652042568367,16000.0
29,0.928235294117647,0.9321150832635813,0.9243555049717128,17000.0
30,0.9219444444444445,0.9258633619709256,0.9180255269179634,18000.0
31,0.927,0.9306988999776975,0.9233011000223026,19000.0
32,0.9254,0.9290413904971399,0.9217586095028601,20000.0
