,p_hat,CI_upper,CI_lower,num_exp
0,0.95,0.9927164247079471,0.9072835752920528,100.0
1,0.944,0.9725008686953345,0.9154991313046654,250.0
2,0.954,0.9723618397165067,0.9356381602834932,500.0
3,0.94,0.9569964026580979,0.923003597341902,750.0
4,0.934,0.9493884010716797,0.9186115989283204,1000.0
5,0.9446666666666667,0.9562367150146005,0.9330966183187328,1500.0
6,0.9545,0.9636332797016746,0.9453667202983255,2000.0
7,0.9524,0.9607462474472656,0.9440537525527345,2500.0
8,0.9503333333333334,0.9581075734785824,0.9425590931880843,3000.0
9,0.9525714285714286,0.9596132152774477,0.9455296418654096,3500.0
10,0.95475,0.9611912806298488,0.9483087193701512,4000.0
11,0.9482222222222222,0.9546961612118978,0.9417482832325466,4500.0
12,0.9468,0.9530208256501568,0.9405791743498432,5000.0
13,0.9503636363636364,0.9561036329001656,0.9446236398271072,5500.0
14,0.9455,0.9512438287559442,0.9397561712440559,6000.0
15,0.946923076923077,0.952373141299649,0.941473012546505,6500.0
16,0.9464285714285714,0.9517034152582583,0.9411537275988845,7000.0
17,0.9482666666666667,0.9532793230255732,0.9432540103077602,7500.0
18,0.94925,0.9540596272967138,0.9444403727032863,8000.0
19,0.9507058823529412,0.9553080164321767,0.9461037482737057,8500.0
20,0.9492222222222222,0.9537579567739299,0.9446864876705144,9000.0
21,0.9495789473684211,0.9539789990865348,0.9451788956503073,9500.0
22,0.9576,0.9615493269425047,0.9536506730574953,10000.0
