,p_hat,CI_upper,CI_lower,num_exp
0,0.97,1.0034344809563718,0.9365655190436282,100.0
1,0.964,0.9870923352576884,0.9409076647423116,250.0
2,0.944,0.9641531575241784,0.9238468424758215,500.0
3,0.9386666666666666,0.9558386888698501,0.9214946444634832,750.0
4,0.942,0.9564873028589673,0.9275126971410326,1000.0
5,0.9413333333333334,0.9532257437014091,0.9294409229652576,1500.0
6,0.943,0.953160764072429,0.9328392359275709,2000.0
7,0.9496,0.958175584050664,0.941024415949336,2500.0
8,0.9366666666666666,0.9453822441732299,0.9279510891601034,3000.0
9,0.9445714285714286,0.9521519366354737,0.9369909205073835,3500.0
10,0.94275,0.9499495294309548,0.9355504705690452,4000.0
11,0.944,0.9507177191747261,0.9372822808252738,4500.0
12,0.9444,0.9507515317568387,0.9380484682431613,5000.0
13,0.942,0.948177406695185,0.9358225933048149,5500.0
14,0.9373333333333334,0.943465836680425,0.9312008299862417,6000.0
15,0.9415384615384615,0.9472420156399692,0.9358349074369539,6500.0
16,0.9422857142857143,0.9477487248084,0.9368227037630286,7000.0
17,0.9406666666666667,0.9460133530464804,0.9353199802868529,7500.0
18,0.949875,0.9546564929425534,0.9450935070574467,8000.0
19,0.9414117647058824,0.946404443740225,0.9364190856715398,8500.0
20,0.9446666666666667,0.9493901191252949,0.9399432142080384,9000.0
21,0.9431578947368421,0.9478139011284759,0.9385018883452083,9500.0
22,0.9413,0.9459071374684381,0.9366928625315619,10000.0
