,p_hat,CI_upper,CI_lower,num_exp
0,0.96,0.9984072934108424,0.9215927065891575,100.0
1,0.94,0.9694386329497243,0.9105613670502756,250.0
2,0.956,0.9739770478017764,0.9380229521982235,500.0
3,0.9426666666666667,0.9593046287646622,0.9260287045686711,750.0
4,0.942,0.9564873028589673,0.9275126971410326,1000.0
5,0.9433333333333334,0.9550336841942831,0.9316329824723836,1500.0
6,0.9385,0.9490290160947763,0.9279709839052237,2000.0
7,0.9408,0.9500509768553107,0.9315490231446892,2500.0
8,0.9493333333333334,0.9571813152811625,0.9414853513855043,3000.0
9,0.944,0.9516171775630979,0.936382822436902,3500.0
10,0.94125,0.9485374321695811,0.933962567830419,4000.0
11,0.9377777777777778,0.94483550000175,0.9307200555538057,4500.0
12,0.94,0.9465826784440248,0.9334173215559751,5000.0
13,0.9441818181818182,0.9502489356810029,0.9381147006826336,5500.0
14,0.9431666666666667,0.949024921397454,0.9373084119358794,6000.0
15,0.9353846153846154,0.9413612195187341,0.9294080112504967,6500.0
16,0.943,0.948431156849553,0.9375688431504469,7000.0
17,0.9406666666666667,0.9460133530464804,0.9353199802868529,7500.0
18,0.93925,0.9444843991953258,0.9340156008046743,8000.0
19,0.9422352941176471,0.947194927738091,0.9372756604972031,8500.0
20,0.9417777777777778,0.9466155503100913,0.9369400052454644,9000.0
21,0.9434736842105264,0.9481175164701191,0.9388298519509336,9500.0
22,0.9442,0.9486988052008536,0.9397011947991465,10000.0
23,0.9362727272727273,0.9408374626002557,0.9317079919451988,11000.0
24,0.9415,0.9456989969889793,0.9373010030110207,12000.0
25,0.939,0.9431140932246135,0.9348859067753864,13000.0
26,0.938,0.94199467394679,0.9340053260532099,14000.0
27,0.9396,0.9434123471017088,0.9357876528982911,15000.0
28,0.9435625,0.9471381690857252,0.9399868309142747,16000.0
29,0.9433529411764706,0.9468278980342668,0.9398779843186744,17000.0
30,0.9395,0.9429828752410389,0.9360171247589611,18000.0
31,0.9367368421052632,0.9401982718763576,0.9332754123341688,19000.0
32,0.93875,0.9420732354709718,0.9354267645290282,20000.0
