,p_hat,CI_upper,CI_lower,num_exp
0,0.98,1.0074394957835608,0.9525605042164392,100.0
1,0.96,0.9842909051881279,0.935709094811872,250.0
2,0.942,0.9624881401853581,0.9215118598146418,500.0
3,0.9466666666666667,0.9627477523501342,0.9305855809831991,750.0
4,0.939,0.9538335740733829,0.924166425926617,1000.0
5,0.9473333333333334,0.9586370636353807,0.936029603031286,1500.0
6,0.944,0.9540765787620892,0.9339234212379107,2000.0
7,0.9492,0.9578077334020108,0.9405922665979893,2500.0
8,0.944,0.9522274921066948,0.9357725078933051,3000.0
9,0.948,0.9553556305745994,0.9406443694254005,3500.0
10,0.94875,0.9555834642180384,0.9419165357819616,4000.0
11,0.9466666666666667,0.9532317424057452,0.9401015909275882,4500.0
12,0.951,0.956983446157283,0.9450165538427169,5000.0
13,0.9456363636363636,0.9516285191748666,0.9396442080978606,5500.0
14,0.9441666666666667,0.9499762311438101,0.9383571021895233,6000.0
15,0.9498461538461539,0.955152189558277,0.9445401181340308,6500.0
16,0.9432857142857143,0.9487040627639499,0.9378673658074786,7000.0
17,0.9425333333333333,0.9478004607181671,0.9372662059484995,7500.0
18,0.948375,0.9532236761550968,0.9435263238449031,8000.0
19,0.9491764705882353,0.9538456925613843,0.9445072486150863,8500.0
20,0.9457777777777778,0.9504563145290695,0.9410992410264861,9000.0
21,0.9494736842105264,0.953878082350373,0.9450692860706797,9500.0
22,0.9495,0.9537918176812112,0.9452081823187888,10000.0
23,0.9438181818181818,0.9481214044276665,0.9395149592086971,11000.0
24,0.944,0.9481137460533473,0.9398862539466526,12000.0
25,0.9483846153846154,0.9521878949406021,0.9445813358286287,13000.0
26,0.9444285714285714,0.9482234196661911,0.9406337231909517,14000.0
27,0.942,0.9457406055136162,0.9382593944863837,15000.0
28,0.9430625,0.9466530215262134,0.9394719784737866,16000.0
29,0.9469411764705883,0.9503106646662988,0.9435716882748778,17000.0
30,0.9482777777777778,0.951513105008338,0.9450424505472176,18000.0
31,0.9452631578947368,0.9484975116989388,0.9420288040905348,19000.0
32,0.9442,0.9473811356647609,0.9410188643352392,20000.0
