,p_hat,CI_upper,CI_lower,num_exp
0,0.97,1.0034344809563718,0.9365655190436282,100.0
1,0.928,0.9600419045977919,0.8959580954022082,250.0
2,0.93,0.9523642111073558,0.9076357888926443,500.0
3,0.928,0.9464994022448835,0.9095005977551166,750.0
4,0.937,0.9520587235728795,0.9219412764271206,1000.0
5,0.9406666666666667,0.9526222208663024,0.9287111124670309,1500.0
6,0.9395,0.9499486257231167,0.9290513742768833,2000.0
7,0.9328,0.9426142471815173,0.9229857528184826,2500.0
8,0.932,0.9410084459299836,0.9229915540700165,3000.0
9,0.9425714285714286,0.9502793132968114,0.9348635438460459,3500.0
10,0.9415,0.9487728761257409,0.9342271238742591,4000.0
11,0.9386666666666666,0.9456771153749238,0.9316562179584095,4500.0
12,0.9368,0.9435444271660075,0.9300555728339924,5000.0
13,0.9350909090909091,0.9416018900756445,0.9285799281061736,5500.0
14,0.9415,0.9474382784901783,0.9355617215098218,6000.0
15,0.935076923076923,0.9410667549077845,0.9290870912460616,6500.0
16,0.9328571428571428,0.9387199627208188,0.9269943229934668,7000.0
17,0.9378666666666666,0.9433299073810405,0.9324034259522928,7500.0
18,0.9375,0.942804308128482,0.932195691871518,8000.0
19,0.9390588235294117,0.9441444029856506,0.9339732440731728,8500.0
20,0.9366666666666666,0.9416986076862239,0.9316347256471094,9000.0
21,0.9361052631578948,0.9410231799306639,0.9311873463851257,9500.0
22,0.9351,0.9399283580490235,0.9302716419509766,10000.0
