,p_hat,CI_upper,CI_lower,num_exp
0,0.98,1.0074394957835608,0.9525605042164392,100.0
1,0.96,0.9842909051881279,0.935709094811872,250.0
2,0.944,0.9641531575241784,0.9238468424758215,500.0
3,0.9506666666666667,0.9661656004525985,0.9351677328807348,750.0
4,0.944,0.9582504343476672,0.9297495656523327,1000.0
5,0.9526666666666667,0.963412905567566,0.9419204277657673,1500.0
6,0.9485,0.9581862433406497,0.9388137566593503,2000.0
7,0.9532,0.961479288762715,0.944920711237285,2500.0
8,0.9486666666666667,0.9565633371740742,0.9407699961592592,3000.0
9,0.9534285714285714,0.9604095761225668,0.946447566734576,3500.0
10,0.955,0.9614243033244728,0.9485756966755271,4000.0
11,0.9497777777777778,0.956158954890461,0.9433966006650947,4500.0
12,0.9522,0.9581134526777054,0.9462865473222947,5000.0
13,0.9509090909090909,0.9566190997844419,0.9451990820337399,5500.0
14,0.947,0.9526687250134613,0.9413312749865386,6000.0
15,0.9535384615384616,0.9586553660614223,0.9484215570155008,6500.0
16,0.9467142857142857,0.951975838505454,0.9414527329231175,7000.0
17,0.9469333333333333,0.9520066043825615,0.9418600622841051,7500.0
18,0.952125,0.9568034767473093,0.9474465232526907,8000.0
19,0.9523529411764706,0.9568814544036938,0.9478244279492475,8500.0
20,0.9495555555555556,0.954077171769853,0.9450339393412582,9000.0
21,0.952,0.9562985836378538,0.9477014163621461,9500.0
22,0.9524,0.9565731237236328,0.9482268762763673,10000.0
