,p_hat,CI_upper,CI_lower,num_exp
0,0.99,1.009501395417988,0.9704986045820121,100.0
1,0.96,0.9842909051881279,0.935709094811872,250.0
2,0.954,0.9723618397165067,0.9356381602834932,500.0
3,0.9346666666666666,0.9523519998011005,0.9169813335322328,750.0
4,0.952,0.9652491245850598,0.9387508754149401,1000.0
5,0.9433333333333334,0.9550336841942831,0.9316329824723836,1500.0
6,0.951,0.9604606590569982,0.9415393409430017,2000.0
7,0.9412,0.9504216303389758,0.9319783696610243,2500.0
8,0.9396666666666667,0.9481869303280629,0.9311464030052704,3000.0
9,0.9454285714285714,0.95295365091522,0.9379034919419228,3500.0
10,0.9455,0.9525347248109941,0.9384652751890059,4000.0
11,0.9437777777777778,0.9505080202576337,0.937047535297922,4500.0
12,0.9364,0.9431642920357535,0.9296357079642465,5000.0
13,0.9390909090909091,0.9454115573572063,0.9327702608246119,5500.0
14,0.9461666666666667,0.9518772690693784,0.940456064263955,6000.0
15,0.9455384615384615,0.9510551183179057,0.9400218047590174,6500.0
16,0.9471428571428572,0.952384394159842,0.9419013201258724,7000.0
17,0.9438666666666666,0.9490760126208653,0.938657320712468,7500.0
18,0.942,0.9471220350463395,0.9368779649536604,8000.0
19,0.9418823529411765,0.946856183311233,0.93690852257112,8500.0
20,0.9464444444444444,0.9510957692089202,0.9417931196799686,9000.0
21,0.9453684210526315,0.9499383422388646,0.9407984998663984,9500.0
22,0.9425,0.9470627081756781,0.937937291824322,10000.0
23,0.944,0.9482966676209823,0.9397033323790176,11000.0
24,0.9445833333333333,0.9486768617244342,0.9404898049422324,12000.0
25,0.9392307692307692,0.9433375776168461,0.9351239608446923,13000.0
26,0.9427142857142857,0.9465637233109087,0.9388648481176628,14000.0
27,0.9433333333333334,0.9470333091477047,0.939633357518962,15000.0
28,0.9446875,0.948229461433987,0.941145538566013,16000.0
29,0.9445294117647058,0.947970238143245,0.9410885853861667,17000.0
30,0.9433888888888889,0.946764932563992,0.9400128452137859,18000.0
31,0.9442105263157895,0.9474740129741867,0.9409470396573923,19000.0
32,0.94535,0.9485001010873004,0.9421998989126996,20000.0
