,p_hat,CI_upper,CI_lower,num_exp
0,0.95,0.9927164247079471,0.9072835752920528,100.0
1,0.952,0.9784982491701197,0.9255017508298802,250.0
2,0.94,0.9608162569876117,0.9191837430123881,500.0
3,0.9146666666666666,0.9346610604328464,0.8946722729004869,750.0
4,0.924,0.9404244514131956,0.9075755485868044,1000.0
5,0.9266666666666666,0.9398587973589659,0.9134745359743673,1500.0
6,0.9305,0.9416450926772635,0.9193549073227365,2000.0
7,0.9392,0.9485671811333671,0.9298328188666329,2500.0
8,0.937,0.9456941581084541,0.928305841891546,3000.0
9,0.9405714285714286,0.9484040584550131,0.9327387986878442,3500.0
10,0.93775,0.945237404733398,0.9302625952666019,4000.0
11,0.932,0.9393553653013039,0.9246446346986962,4500.0
12,0.933,0.9399301288926024,0.9260698711073977,5000.0
13,0.934,0.940561636264099,0.927438363735901,5500.0
14,0.9328333333333333,0.9391669444174578,0.9264997222492087,6000.0
15,0.9316923076923077,0.937825159552257,0.9255594558323584,6500.0
16,0.9308571428571428,0.9368002594397381,0.9249140262745476,7000.0
17,0.9332,0.9388505803597426,0.9275494196402575,7500.0
18,0.9345,0.9399214243291083,0.9290785756708917,8000.0
19,0.9324705882352942,0.9378051983324501,0.9271359781381382,8500.0
20,0.9344444444444444,0.9395578275307833,0.9293310613581055,9000.0
21,0.9356842105263158,0.9406171949178014,0.9307512261348302,9500.0
22,0.9432,0.9477365338410482,0.9386634661589519,10000.0
